2	36.057
3	36.544
4	37.081
5	37.397000000000006
6	40.767999999999994
7	41.062
8	42.559000000000005
9	41.629999999999995
10	44.42
11	44.769999999999996
12	45.087
13	49.351000000000006
14	45.84499999999999
15	50.68599999999999
16	47.653
17	50.77900000000001
18	48.46
19	51.144
20	51.20399999999999
21	52.536
22	52.57000000000001
23	54.589999999999996
24	54.658
25	56.232000000000006
